43.032	63.359	-1.837e-016	10
42.282	62.06	-1.5	10
41.532	60.761	2.7733e-032	10
42.282	62.06	1.5	10
42.812	62.978	-1.0607	10
41.751	61.141	-1.0607	10
41.751	61.141	1.0607	10
42.812	62.978	1.0607	10
121.75	17.911	0.	10
120.25	15.313	0.	10
119.7	17.362	1.5	10
120.73	18.088	0.96898	10
119.59	16.105	0.96898	10
119.7	17.362	-1.5	10
119.59	16.105	-0.96898	10
120.73	18.088	-0.96898	10
29.	-4.1516e-015	-33.9	10
29.	-2.9961	-33.767	10
29.	-5.9687	-33.37	10
29.	-8.8946	-32.712	10
29.	-11.751	-31.798	10
29.	-14.515	-30.635	10
29.	-17.166	-29.232	10
29.	-19.682	-27.601	10
29.	-22.045	-25.753	10
29.	-24.235	-23.704	10
29.	-26.235	-21.47	10
29.	-28.03	-19.067	10
29.	-29.605	-16.515	10
29.	-30.949	-13.834	10
29.	-32.05	-11.045	10
29.	-32.901	-8.1688	10
29.	-33.494	-5.229	10
29.	-33.825	-2.2483	10
29.	-33.892	0.74994	10
29.	-33.693	3.7424	10
29.	-33.23	6.7055	10
29.	-32.508	9.6161	10
29.	-31.53	12.452	10
29.	-30.307	15.189	10
29.	-28.846	17.809	10
29.	-27.159	20.288	10
29.	-25.259	22.609	10
29.	-23.162	24.753	10
29.	-20.884	26.703	10
29.	-18.442	28.445	10
29.	-15.856	29.963	10
29.	-13.146	31.247	10
29.	-10.333	32.287	10
29.	-7.439	33.074	10
29.	-4.4868	33.602	10
29.	-1.4995	33.867	10
29.	1.4995	33.867	10
29.	4.4868	33.602	10
29.	7.439	33.074	10
29.	10.333	32.287	10
29.	13.146	31.247	10
29.	15.856	29.963	10
29.	18.442	28.445	10
29.	20.884	26.703	10
29.	23.162	24.753	8.492
29.	25.259	22.609	7.022
29.	27.159	20.288	4.535
29.	28.846	17.809	4.189
29.	30.307	15.189	3.758
29.	31.53	12.452	2.683
29.	32.508	9.6161	3.159
29.	33.23	6.7055	2.494
29.	33.693	3.7424	2.193
29.	33.892	0.74994	2.76
29.	33.825	-2.2483	2.612
29.	33.494	-5.229	2.529
29.	32.901	-8.1688	2.723
29.	32.05	-11.045	2.84
29.	30.949	-13.834	3.021
29.	29.605	-16.515	3.59
29.	28.03	-19.067	4.448
29.	26.235	-21.47	4.854
29.	24.235	-23.704	7.659
29.	22.045	-25.753	10
29.	19.682	-27.601	10
29.	17.166	-29.232	10
29.	14.515	-30.635	10
29.	11.751	-31.798	10
29.	8.8946	-32.712	10
29.	5.9687	-33.37	10
29.	2.9961	-33.767	10
0.	4.1516e-015	-33.9	10
0.	4.9359	-33.539	10
0.	9.7666	-32.463	10
0.	14.389	-30.695	10
0.	18.705	-28.273	10
0.	22.622	-25.248	10
0.	26.057	-21.685	10
0.	28.937	-17.66	10
0.	31.2	-13.258	10
0.	32.798	-8.5744	10
0.	33.697	-3.7077	10
0.	33.877	1.2381	10
0.	33.336	6.1575	10
0.	32.084	10.946	10
0.	30.149	15.501	10
0.	27.571	19.725	10
0.	24.405	23.529	10
0.	20.719	26.832	10
0.	16.591	29.562	10
0.	12.11	31.663	10
0.	7.3709	33.089	10
0.	2.4745	33.81	10
0.	-2.4745	33.81	10
0.	-7.3709	33.089	10
0.	-12.11	31.663	10
0.	-16.591	29.562	10
0.	-20.719	26.832	10
0.	-24.405	23.529	10
0.	-27.571	19.725	10
0.	-30.149	15.501	10
0.	-32.084	10.946	10
0.	-33.336	6.1575	10
0.	-33.877	1.2381	10
0.	-33.697	-3.7077	10
0.	-32.798	-8.5744	10
0.	-31.2	-13.258	10
0.	-28.937	-17.66	10
0.	-26.057	-21.685	10
0.	-22.622	-25.248	10
0.	-18.705	-28.273	10
0.	-14.389	-30.695	10
0.	-9.7666	-32.463	10
0.	-4.9359	-33.539	10
31.	4.3965e-015	-35.9	10
31.	2.9646	-35.777	10
31.	5.9089	-35.41	10
31.	8.8129	-34.801	10
31.	11.657	-33.955	10
31.	14.421	-32.876	10
31.	17.087	-31.573	10
31.	19.635	-30.054	9.037
31.	22.05	-28.33	7.474
31.	24.314	-26.412	6.587
31.	26.412	-24.314	5.308
31.	28.33	-22.05	4.215
31.	30.054	-19.635	4.273
31.	31.573	-17.087	3.971
31.	32.876	-14.421	3.459
31.	33.955	-11.657	3.431
31.	34.801	-8.8129	3.068
31.	35.41	-5.9089	2.871
31.	35.777	-2.9646	3.068
31.	35.9	3.4084e-014	3.382
31.	35.777	2.9646	3.028
31.	35.41	5.9089	3.004
31.	34.801	8.8129	3.057
31.	33.955	11.657	3.22
31.	32.876	14.421	3.201
31.	31.573	17.087	3.775
31.	30.054	19.635	3.952
31.	28.33	22.05	4.578
31.	26.412	24.314	5.535
31.	24.314	26.412	6.348
31.	22.05	28.33	7.646
31.	19.635	30.054	9.268
31.	17.087	31.573	10
31.	14.421	32.876	10
31.	11.657	33.955	10
31.	8.8129	34.801	10
31.	5.9089	35.41	10
31.	2.9646	35.777	10
31.	-4.597e-014	35.9	10
31.	-2.9646	35.777	10
31.	-5.9089	35.41	10
31.	-8.8129	34.801	10
31.	-11.657	33.955	10
31.	-14.421	32.876	6.949
31.	-17.087	31.573	3.99
31.	-19.635	30.054	5.35
31.	-22.05	28.33	6.624
31.	-24.314	26.412	4.897
31.	-26.412	24.314	5.989
31.	-28.33	22.05	6.564
31.	-30.054	19.635	6.196
31.	-31.573	17.087	6.863
31.	-32.876	14.421	6.328
31.	-33.955	11.657	6.56
31.	-34.801	8.8129	6.241
31.	-35.41	5.9089	6.554
31.	-35.777	2.9646	6.231
31.	-35.9	-6.1573e-014	5.915
31.	-35.777	-2.9646	6.148
31.	-35.41	-5.9089	6.5
31.	-34.801	-8.8129	6.508
31.	-33.955	-11.657	6.643
31.	-32.876	-14.421	6.142
31.	-31.573	-17.087	6.424
31.	-30.054	-19.635	5.816
31.	-28.33	-22.05	6.39
31.	-26.412	-24.314	5.797
31.	-24.314	-26.412	5.508
31.	-22.05	-28.33	5.736
31.	-19.635	-30.054	5.902
31.	-17.087	-31.573	4.583
31.	-14.421	-32.876	6.493
31.	-11.657	-33.955	10
31.	-8.8129	-34.801	10
31.	-5.9089	-35.41	10
31.	-2.9646	-35.777	10
31.	41.983	30.245	10
31.	41.983	-30.245	10
31.	41.983	25.592	10
31.	41.983	20.939	10
31.	41.983	16.286	10
31.	41.983	11.633	10
31.	41.983	6.9797	10
31.	41.983	2.3266	10
31.	41.983	-2.3266	10
31.	41.983	-6.9797	10
31.	41.983	-11.633	10
31.	41.983	-16.286	10
31.	41.983	-20.939	10
31.	41.983	-25.592	10
31.	38.81	-31.598	10
31.	5.3602	-36.509	10
31.	34.031	-32.299	10
31.	29.253	-33.001	9.679
31.	24.474	-33.702	9.707
31.	19.696	-34.404	10
31.	14.917	-35.105	10
31.	10.139	-35.807	10
31.	-17.039	-32.731	2.551
31.	-12.82	-34.602	10
31.	-8.4004	-35.931	10
31.	-3.8497	-36.699	10
31.	0.76119	-36.892	10
31.	-43.404	-83.379	10
31.	-41.207	-79.158	10
31.	-39.01	-74.938	10
31.	-36.813	-70.717	10
31.	-34.616	-66.496	10
31.	-32.419	-62.276	10
31.	-30.221	-58.055	10
31.	-28.024	-53.834	10
31.	-25.827	-49.613	10
31.	-23.63	-45.393	10
31.	-21.433	-41.172	10
31.	-19.236	-36.951	7.461
31.	-43.404	83.379	10
31.	-47.675	-81.013	10
31.	-51.817	-78.428	10
31.	-55.819	-75.632	10
31.	-59.671	-72.632	10
31.	-63.361	-69.436	10
31.	-66.881	-66.052	10
31.	-70.22	-62.491	10
31.	-73.37	-58.761	10
31.	-76.322	-54.872	10
31.	-79.068	-50.835	10
31.	-81.601	-46.661	10
31.	-83.914	-42.362	10
31.	-86.	-37.948	10
31.	-87.854	-33.431	10
31.	-89.471	-28.825	10
31.	-90.847	-24.14	10
31.	-91.978	-19.391	10
