43.032	63.359	-1.837e-016	2.7886
42.282	62.06	-1.5	5.6474e-002
41.532	60.761	2.7733e-032	2.4229
42.282	62.06	1.5	5.4612e-002
42.812	62.978	-1.0607	1.211
41.751	61.141	-1.0607	0.91425
41.751	61.141	1.0607	0.94371
42.812	62.978	1.0607	1.1877
121.75	17.911	0.	-0.89812
120.25	15.313	0.	-0.80887
119.7	17.362	1.5	1.3413
120.73	18.088	0.96898	1.3917
119.59	16.105	0.96898	-1.2996
119.7	17.362	-1.5	1.579
119.59	16.105	-0.96898	-1.6346
120.73	18.088	-0.96898	1.4174
29.	-4.1516e-015	-33.9	0.20374
29.	-2.9961	-33.767	-0.63396
29.	-5.9687	-33.37	-2.6089
29.	-8.8946	-32.712	-3.8787
29.	-11.751	-31.798	-4.8568
29.	-14.515	-30.635	-5.1821
29.	-17.166	-29.232	-5.9206
29.	-19.682	-27.601	-4.4145
29.	-22.045	-25.753	-4.4927
29.	-24.235	-23.704	-6.6311
29.	-26.235	-21.47	-3.5714
29.	-28.03	-19.067	-5.1365
29.	-29.605	-16.515	-4.6326
29.	-30.949	-13.834	-4.5582
29.	-32.05	-11.045	-3.2041
29.	-32.901	-8.1688	-3.8851
29.	-33.494	-5.229	-4.2042
29.	-33.825	-2.2483	-4.0633
29.	-33.892	0.74994	-4.1706
29.	-33.693	3.7424	-3.9408
29.	-33.23	6.7055	-4.3707
29.	-32.508	9.6161	-3.2669
29.	-31.53	12.452	-5.4876
29.	-30.307	15.189	-3.9839
29.	-28.846	17.809	-3.6732
29.	-27.159	20.288	-3.9842
29.	-25.259	22.609	-5.5603
29.	-23.162	24.753	-5.2711
29.	-20.884	26.703	-4.3913
29.	-18.442	28.445	-8.3148
29.	-15.856	29.963	-5.2618
29.	-13.146	31.247	-4.4161
29.	-10.333	32.287	-3.3533
29.	-7.439	33.074	-3.1041
29.	-4.4868	33.602	-3.0574
29.	-1.4995	33.867	0.36933
29.	1.4995	33.867	0.26271
29.	4.4868	33.602	6.8393e-002
29.	7.439	33.074	0.12805
29.	10.333	32.287	0.15561
29.	13.146	31.247	3.3882e-002
29.	15.856	29.963	-6.8514e-002
29.	18.442	28.445	-0.34992
29.	20.884	26.703	-0.92433
29.	23.162	24.753	-2.0188
29.	25.259	22.609	-2.4576
29.	27.159	20.288	-2.6786
29.	28.846	17.809	-4.0031
29.	30.307	15.189	-4.7976
29.	31.53	12.452	-5.7888
29.	32.508	9.6161	-6.9425
29.	33.23	6.7055	-8.9235
29.	33.693	3.7424	-8.8924
29.	33.892	0.74994	-7.9738
29.	33.825	-2.2483	-7.7919
29.	33.494	-5.229	-8.2987
29.	32.901	-8.1688	-7.1229
29.	32.05	-11.045	-6.274
29.	30.949	-13.834	-5.9027
29.	29.605	-16.515	-3.5731
29.	28.03	-19.067	-3.4263
29.	26.235	-21.47	-2.3153
29.	24.235	-23.704	-2.4472
29.	22.045	-25.753	-1.0799
29.	19.682	-27.601	-0.37637
29.	17.166	-29.232	-0.20813
29.	14.515	-30.635	-1.4973e-002
29.	11.751	-31.798	0.12191
29.	8.8946	-32.712	0.18005
29.	5.9687	-33.37	8.4002e-002
29.	2.9961	-33.767	0.14181
0.	4.1516e-015	-33.9	0.12863
0.	4.9359	-33.539	6.9568e-003
0.	9.7666	-32.463	-2.9893e-002
0.	14.389	-30.695	-0.10521
0.	18.705	-28.273	-8.5662e-002
0.	22.622	-25.248	3.0031e-002
0.	26.057	-21.685	0.15372
0.	28.937	-17.66	0.4581
0.	31.2	-13.258	0.71458
0.	32.798	-8.5744	0.95831
0.	33.697	-3.7077	1.1982
0.	33.877	1.2381	1.2259
0.	33.336	6.1575	1.0572
0.	32.084	10.946	0.88264
0.	30.149	15.501	0.54734
0.	27.571	19.725	0.26467
0.	24.405	23.529	0.11133
0.	20.719	26.832	-4.9821e-002
0.	16.591	29.562	-9.8624e-002
0.	12.11	31.663	-4.7019e-002
0.	7.3709	33.089	-3.7313e-003
0.	2.4745	33.81	5.3806e-002
0.	-2.4745	33.81	3.3337e-002
0.	-7.3709	33.089	-0.10132
0.	-12.11	31.663	-0.66858
0.	-16.591	29.562	-0.96016
0.	-20.719	26.832	-1.2241
0.	-24.405	23.529	-1.1969
0.	-27.571	19.725	-1.3191
0.	-30.149	15.501	-1.5859
0.	-32.084	10.946	-1.3749
0.	-33.336	6.1575	-1.3744
0.	-33.877	1.2381	-1.4883
0.	-33.697	-3.7077	-1.3835
0.	-32.798	-8.5744	-1.3584
0.	-31.2	-13.258	-1.5277
0.	-28.937	-17.66	-1.3163
0.	-26.057	-21.685	-1.2959
0.	-22.622	-25.248	-1.3298
0.	-18.705	-28.273	-0.89795
0.	-14.389	-30.695	-1.0051
0.	-9.7666	-32.463	-0.30972
0.	-4.9359	-33.539	6.5034e-002
31.	4.3965e-015	-35.9	3.5054e-002
31.	2.9646	-35.777	1.2653e-002
31.	5.9089	-35.41	7.8853e-002
31.	8.8129	-34.801	6.1339e-002
31.	11.657	-33.955	0.12983
31.	14.421	-32.876	0.19192
31.	17.087	-31.573	7.0106e-002
31.	19.635	-30.054	-0.1931
31.	22.05	-28.33	-0.78662
31.	24.314	-26.412	-1.5638
31.	26.412	-24.314	-2.2392
31.	28.33	-22.05	-3.8599
31.	30.054	-19.635	-3.8767
31.	31.573	-17.087	-4.5658
31.	32.876	-14.421	-5.0524
31.	33.955	-11.657	-5.5723
31.	34.801	-8.8129	-5.4154
31.	35.41	-5.9089	-7.5467
31.	35.777	-2.9646	-5.177
31.	35.9	3.4084e-014	-6.4225
31.	35.777	2.9646	-5.1953
31.	35.41	5.9089	-5.6879
31.	34.801	8.8129	-5.4553
31.	33.955	11.657	-5.272
31.	32.876	14.421	-5.0741
31.	31.573	17.087	-4.9947
31.	30.054	19.635	-3.6537
31.	28.33	22.05	-3.7035
31.	26.412	24.314	-2.0228
31.	24.314	26.412	-1.5231
31.	22.05	28.33	-0.77298
31.	19.635	30.054	-8.0687e-002
31.	17.087	31.573	0.17611
31.	14.421	32.876	0.18332
31.	11.657	33.955	0.17543
31.	8.8129	34.801	9.0076e-002
31.	5.9089	35.41	9.4307e-002
31.	2.9646	35.777	2.8694e-002
31.	-4.597e-014	35.9	8.8197e-003
31.	-2.9646	35.777	0.11539
31.	-5.9089	35.41	0.43706
31.	-8.8129	34.801	0.61089
31.	-11.657	33.955	0.77643
31.	-14.421	32.876	-0.83084
31.	-17.087	31.573	14.657
31.	-19.635	30.054	10.324
31.	-22.05	28.33	8.0809
31.	-24.314	26.412	8.4801
31.	-26.412	24.314	6.9438
31.	-28.33	22.05	6.0608
31.	-30.054	19.635	5.5547
31.	-31.573	17.087	5.0974
31.	-32.876	14.421	4.5338
31.	-33.955	11.657	4.5369
31.	-34.801	8.8129	4.2251
31.	-35.41	5.9089	4.2033
31.	-35.777	2.9646	4.0544
31.	-35.9	-6.1573e-014	4.1706
31.	-35.777	-2.9646	3.9918
31.	-35.41	-5.9089	4.0718
31.	-34.801	-8.8129	4.3632
31.	-33.955	-11.657	4.6792
31.	-32.876	-14.421	4.943
31.	-31.573	-17.087	5.0125
31.	-30.054	-19.635	5.5856
31.	-28.33	-22.05	6.0281
31.	-26.412	-24.314	7.1807
31.	-24.314	-26.412	8.2759
31.	-22.05	-28.33	8.6232
31.	-19.635	-30.054	9.7343
31.	-17.087	-31.573	14.181
31.	-14.421	-32.876	-1.0978
31.	-11.657	-33.955	0.55001
31.	-8.8129	-34.801	0.46559
31.	-5.9089	-35.41	0.33637
31.	-2.9646	-35.777	0.12921
31.	41.983	30.245	0.16558
31.	41.983	-30.245	0.18028
31.	41.983	25.592	1.1919
31.	41.983	20.939	1.7144
31.	41.983	16.286	1.8313
31.	41.983	11.633	1.7643
31.	41.983	6.9797	1.6415
31.	41.983	2.3266	1.7093
31.	41.983	-2.3266	1.6782
31.	41.983	-6.9797	1.6072
31.	41.983	-11.633	1.7763
31.	41.983	-16.286	1.8782
31.	41.983	-20.939	1.6774
31.	41.983	-25.592	1.1855
31.	38.81	-31.598	5.6753e-002
31.	5.3602	-36.509	-2.8471e-002
31.	34.031	-32.299	0.15865
31.	29.253	-33.001	0.24366
31.	24.474	-33.702	0.16466
31.	19.696	-34.404	-3.8052e-002
31.	14.917	-35.105	-3.7243e-002
31.	10.139	-35.807	-5.1472e-002
31.	-17.039	-32.731	11.352
31.	-12.82	-34.602	0.63291
31.	-8.4004	-35.931	0.19587
31.	-3.8497	-36.699	2.4794e-002
31.	0.76119	-36.892	1.806e-003
31.	-43.404	-83.379	-7.2696e-004
31.	-41.207	-79.158	0.47327
31.	-39.01	-74.938	0.88414
31.	-36.813	-70.717	1.2478
31.	-34.616	-66.496	1.6318
31.	-32.419	-62.276	1.9712
31.	-30.221	-58.055	2.3944
31.	-28.024	-53.834	2.7989
31.	-25.827	-49.613	3.6399
31.	-23.63	-45.393	4.2686
31.	-21.433	-41.172	5.5007
31.	-19.236	-36.951	7.7489
31.	-43.404	83.379	-9.5843e-004
31.	-47.675	-81.013	-1.8203e-003
31.	-51.817	-78.428	-2.6039e-002
31.	-55.819	-75.632	-7.8703e-002
31.	-59.671	-72.632	-0.1574
31.	-63.361	-69.436	-0.26167
31.	-66.881	-66.052	-0.35682
31.	-70.22	-62.491	-0.44435
31.	-73.37	-58.761	-0.54975
31.	-76.322	-54.872	-0.64302
31.	-79.068	-50.835	-0.72773
31.	-81.601	-46.661	-0.80191
31.	-83.914	-42.362	-0.86838
31.	-86.	-37.948	-0.92699
31.	-87.854	-33.431	-0.97437
31.	-89.471	-28.825	-1.0184
31.	-90.847	-24.14	-1.0449
31.	-91.978	-19.391	-1.0743
31.	-92.861	-14.589	-1.0915
31.	-93.493	-9.748	-1.1041
31.	-93.873	-4.8806	-1.1103
31.	-94.	-7.6328e-014	-1.113
31.	-93.873	4.8806	-1.1112
31.	-93.493	9.748	-1.1024
31.	-92.861	14.589	-1.0906
31.	-91.978	19.391	-1.072
31.	-90.847	24.14	-1.049
31.	-89.471	28.825	-1.0128
31.	-87.854	33.431	-0.97563
31.	-86.	37.948	-0.92976
31.	-83.914	42.362	-0.8687
31.	-81.601	46.661	-0.80548
31.	-79.068	50.835	-0.72724
31.	-76.322	54.872	-0.64257
31.	-73.37	58.761	-0.54873
31.	-70.22	62.491	-0.44102
31.	-66.881	66.052	-0.35911
31.	-63.361	69.436	-0.26252
31.	-59.671	72.632	-0.1553
31.	-55.819	75.632	-8.0687e-002
31.	-51.817	78.428	-2.0803e-002
31.	-47.675	81.013	1.8946e-003
31.	-17.039	32.731	12.941
31.	-41.207	79.158	0.47198
31.	-39.01	74.938	0.87709
31.	-36.813	70.717	1.254
31.	-34.616	66.496	1.6169
31.	-32.419	62.276	1.9687
31.	-30.221	58.055	2.3902
31.	-28.024	53.834	2.824
31.	-25.827	49.613	3.5806
31.	-23.63	45.393	4.1432
31.	-21.433	41.172	5.4381
31.	-19.236	36.951	7.6266
31.	5.3602	36.509	-2.493e-002
31.	0.76119	36.892	-8.1653e-003
31.	-3.8497	36.699	6.338e-002
31.	-8.4004	35.931	-1.5278e-002
31.	-12.82	34.602	0.45026
31.	38.81	31.598	-2.046e-002
31.	34.031	32.299	0.15132
31.	29.253	33.001	0.1317
31.	24.474	33.702	0.33364
31.	19.696	34.404	-3.1231e-002
31.	14.917	35.105	-3.6297e-002
31.	10.139	35.807	-5.7455e-002
51.	47.5	-29.	5.6406e-002
51.	44.518	-28.846	0.18849
51.	41.568	-28.387	-0.13587
51.	38.681	-27.626	-0.50889
51.	35.887	-26.573	5.6485e-003
51.	33.216	-25.238	0.56239
51.	30.697	-23.636	2.3129
51.	28.356	-21.783	3.4505
51.	26.217	-19.699	5.3607
51.	24.305	-17.406	6.3679
51.	22.638	-14.929	7.7927
51.	21.235	-12.294	9.4567
51.	20.11	-9.5277	10.514
51.	19.275	-6.6609	12.047
51.	18.74	-3.7236	11.901
51.	18.51	-0.74669	12.567
51.	18.586	2.2381	11.156
51.	18.97	5.1991	11.244
51.	19.656	8.1051	11.351
51.	20.637	10.925	10.148
51.	21.902	13.629	9.5493
