43.032	63.359	-1.837e-016	-6.2134e-002
42.282	62.06	-1.5	8.9082e-003
41.532	60.761	2.7733e-032	1.6043e-002
42.282	62.06	1.5	1.3356e-002
42.812	62.978	-1.0607	0.39025
41.751	61.141	-1.0607	-5.9579e-002
41.751	61.141	1.0607	7.5264e-002
42.812	62.978	1.0607	-0.42012
121.75	17.911	0.	-3.1842e-002
120.25	15.313	0.	3.3446e-002
119.7	17.362	1.5	0.54185
120.73	18.088	0.96898	-1.3378
119.59	16.105	0.96898	0.79687
119.7	17.362	-1.5	0.10761
119.59	16.105	-0.96898	-0.96662
120.73	18.088	-0.96898	1.2551
29.	-4.1516e-015	-33.9	-6.0078e-002
29.	-2.9961	-33.767	-0.55949
29.	-5.9687	-33.37	-0.88614
29.	-8.8946	-32.712	-1.5239
29.	-11.751	-31.798	-2.038
29.	-14.515	-30.635	-2.3141
29.	-17.166	-29.232	-2.1402
29.	-19.682	-27.601	-2.8527
29.	-22.045	-25.753	-1.0587
29.	-24.235	-23.704	-0.18982
29.	-26.235	-21.47	-0.60849
29.	-28.03	-19.067	-0.551
29.	-29.605	-16.515	-0.27101
29.	-30.949	-13.834	-7.6077e-002
29.	-32.05	-11.045	-4.7987e-002
29.	-32.901	-8.1688	3.8375e-002
29.	-33.494	-5.229	5.9183e-002
29.	-33.825	-2.2483	4.6072e-002
29.	-33.892	0.74994	2.4901e-002
29.	-33.693	3.7424	0.23915
29.	-33.23	6.7055	-0.35423
29.	-32.508	9.6161	-7.9796e-002
29.	-31.53	12.452	0.27927
29.	-30.307	15.189	-4.2676e-002
29.	-28.846	17.809	0.33789
29.	-27.159	20.288	0.50817
29.	-25.259	22.609	0.68579
29.	-23.162	24.753	1.4571
29.	-20.884	26.703	2.0088
29.	-18.442	28.445	1.0862
29.	-15.856	29.963	3.1287
29.	-13.146	31.247	2.8328
29.	-10.333	32.287	1.6522
29.	-7.439	33.074	1.5111
29.	-4.4868	33.602	1.3003
29.	-1.4995	33.867	0.11791
29.	1.4995	33.867	5.5316e-002
29.	4.4868	33.602	0.24501
29.	7.439	33.074	0.40721
29.	10.333	32.287	0.44426
29.	13.146	31.247	0.78786
29.	15.856	29.963	0.79542
29.	18.442	28.445	0.9835
29.	20.884	26.703	0.94003
29.	23.162	24.753	1.9929
29.	25.259	22.609	1.0286
29.	27.159	20.288	1.5227
29.	28.846	17.809	1.3547
29.	30.307	15.189	1.1957
29.	31.53	12.452	1.3166
29.	32.508	9.6161	0.22404
29.	33.23	6.7055	0.65269
29.	33.693	3.7424	0.26676
29.	33.892	0.74994	6.5654e-002
29.	33.825	-2.2483	-0.36961
29.	33.494	-5.229	0.14023
29.	32.901	-8.1688	-1.2216
