43.032	63.359	-1.837e-016	-2.6763
42.282	62.06	-1.5	0.33437
41.532	60.761	2.7733e-032	-2.7213
42.282	62.06	1.5	0.345
42.812	62.978	-1.0607	0.13611
41.751	61.141	-1.0607	-1.0535
41.751	61.141	1.0607	-0.16867
42.812	62.978	1.0607	-0.71076
121.75	17.911	0.	-0.9629
120.25	15.313	0.	-0.84905
119.7	17.362	1.5	1.4752
120.73	18.088	0.96898	1.7796
119.59	16.105	0.96898	-1.5474
119.7	17.362	-1.5	1.7848
119.59	16.105	-0.96898	-1.7992
120.73	18.088	-0.96898	1.8167
29.	-4.1516e-015	-33.9	0.34527
29.	-2.9961	-33.767	-1.7494
29.	-5.9687	-33.37	-3.7265
29.	-8.8946	-32.712	-4.7682
29.	-11.751	-31.798	-5.7279
29.	-14.515	-30.635	-6.0515
29.	-17.166	-29.232	-6.8981
29.	-19.682	-27.601	-5.1827
29.	-22.045	-25.753	-4.9562
29.	-24.235	-23.704	-7.7662
29.	-26.235	-21.47	-4.2917
29.	-28.03	-19.067	-5.8167
29.	-29.605	-16.515	-5.3456
29.	-30.949	-13.834	-5.0903
29.	-32.05	-11.045	-3.6301
29.	-32.901	-8.1688	-4.456
29.	-33.494	-5.229	-4.8107
29.	-33.825	-2.2483	-4.595
29.	-33.892	0.74994	-4.7342
29.	-33.693	3.7424	-4.5495
29.	-33.23	6.7055	-4.915
29.	-32.508	9.6161	-3.743
29.	-31.53	12.452	-6.2798
29.	-30.307	15.189	-4.6761
29.	-28.846	17.809	-4.1809
29.	-27.159	20.288	-4.4776
29.	-25.259	22.609	-6.5675
29.	-23.162	24.753	-6.0479
29.	-20.884	26.703	-4.8673
29.	-18.442	28.445	-9.1945
29.	-15.856	29.963	-6.0433
29.	-13.146	31.247	-4.9946
29.	-10.333	32.287	-3.7498
29.	-7.439	33.074	-3.4217
29.	-4.4868	33.602	-2.6989
29.	-1.4995	33.867	0.70415
29.	1.4995	33.867	0.2646
29.	4.4868	33.602	9.2826e-002
29.	7.439	33.074	0.16771
29.	10.333	32.287	0.2615
29.	13.146	31.247	0.10076
29.	15.856	29.963	4.5751e-002
29.	18.442	28.445	-0.2032
29.	20.884	26.703	-0.67492
29.	23.162	24.753	-1.9926
29.	25.259	22.609	-2.3936
29.	27.159	20.288	-2.8727
29.	28.846	17.809	-4.3322
29.	30.307	15.189	-5.3482
29.	31.53	12.452	-6.6309
29.	32.508	9.6161	-8.047
29.	33.23	6.7055	-10.519
29.	33.693	3.7424	-10.557
29.	33.892	0.74994	-9.4821
29.	33.825	-2.2483	-9.2321
29.	33.494	-5.229	-9.7393
29.	32.901	-8.1688	-8.2439
29.	32.05	-11.045	-7.1037
29.	30.949	-13.834	-6.5199
29.	29.605	-16.515	-3.922
29.	28.03	-19.067	-3.6143
29.	26.235	-21.47	-2.3236
29.	24.235	-23.704	-2.1531
29.	22.045	-25.753	-0.96585
29.	19.682	-27.601	-0.28649
29.	17.166	-29.232	-8.9538e-002
29.	14.515	-30.635	0.17816
29.	11.751	-31.798	0.21502
29.	8.8946	-32.712	0.26563
29.	5.9687	-33.37	0.10309
29.	2.9961	-33.767	0.20937
0.	4.1516e-015	-33.9	0.12842
0.	4.9359	-33.539	4.8235e-003
0.	9.7666	-32.463	-3.5575e-002
0.	14.389	-30.695	-0.11205
0.	18.705	-28.273	-9.401e-002
0.	22.622	-25.248	2.5247e-002
0.	26.057	-21.685	0.16207
0.	28.937	-17.66	0.48855
0.	31.2	-13.258	0.7743
0.	32.798	-8.5744	1.0438
0.	33.697	-3.7077	1.3149
0.	33.877	1.2381	1.3517
0.	33.336	6.1575	1.1738
0.	32.084	10.946	0.9841
0.	30.149	15.501	0.61767
0.	27.571	19.725	0.31038
0.	24.405	23.529	0.13415
0.	20.719	26.832	-4.3782e-002
0.	16.591	29.562	-9.6204e-002
0.	12.11	31.663	-5.1199e-002
0.	7.3709	33.089	-8.1409e-003
0.	2.4745	33.81	4.4211e-002
0.	-2.4745	33.81	3.0331e-002
0.	-7.3709	33.089	-6.9492e-002
0.	-12.11	31.663	-0.79479
0.	-16.591	29.562	-1.0521
0.	-20.719	26.832	-1.349
0.	-24.405	23.529	-1.3769
0.	-27.571	19.725	-1.5421
0.	-30.149	15.501	-1.7572
0.	-32.084	10.946	-1.6543
0.	-33.336	6.1575	-1.6462
0.	-33.877	1.2381	-1.7594
0.	-33.697	-3.7077	-1.6528
0.	-32.798	-8.5744	-1.6824
0.	-31.2	-13.258	-1.7654
0.	-28.937	-17.66	-1.5078
0.	-26.057	-21.685	-1.514
0.	-22.622	-25.248	-1.4553
0.	-18.705	-28.273	-1.0348
0.	-14.389	-30.695	-0.84033
0.	-9.7666	-32.463	-0.37268
0.	-4.9359	-33.539	8.1291e-002
31.	4.3965e-015	-35.9	6.928e-002
31.	2.9646	-35.777	-2.2313e-003
31.	5.9089	-35.41	8.6498e-002
31.	8.8129	-34.801	4.048e-002
31.	11.657	-33.955	0.14412
31.	14.421	-32.876	0.3641
31.	17.087	-31.573	0.37262
31.	19.635	-30.054	0.26592
31.	22.05	-28.33	-0.11777
31.	24.314	-26.412	-0.83829
31.	26.412	-24.314	-1.489
31.	28.33	-22.05	-2.9882
31.	30.054	-19.635	-3.3866
31.	31.573	-17.087	-4.3257
31.	32.876	-14.421	-5.1294
31.	33.955	-11.657	-6.0475
31.	34.801	-8.8129	-6.1806
31.	35.41	-5.9089	-9.0759
31.	35.777	-2.9646	-6.3588
31.	35.9	3.4084e-014	-7.9486
31.	35.777	2.9646	-6.4098
31.	35.41	5.9089	-6.8705
31.	34.801	8.8129	-6.3255
31.	33.955	11.657	-5.7985
31.	32.876	14.421	-5.2816
31.	31.573	17.087	-4.9287
31.	30.054	19.635	-3.3193
31.	28.33	22.05	-3.1604
31.	26.412	24.314	-1.5505
31.	24.314	26.412	-0.92826
31.	22.05	28.33	-0.21395
31.	19.635	30.054	0.31696
31.	17.087	31.573	0.40343
31.	14.421	32.876	0.30556
31.	11.657	33.955	0.22737
31.	8.8129	34.801	8.043e-002
31.	5.9089	35.41	0.11868
31.	2.9646	35.777	5.246e-002
31.	-4.597e-014	35.9	9.6892e-003
31.	-2.9646	35.777	0.12645
31.	-5.9089	35.41	0.49444
31.	-8.8129	34.801	0.7388
31.	-11.657	33.955	0.91273
31.	-14.421	32.876	-0.70424
31.	-17.087	31.573	14.835
31.	-19.635	30.054	10.573
31.	-22.05	28.33	8.3253
31.	-24.314	26.412	8.7828
31.	-26.412	24.314	7.1769
31.	-28.33	22.05	6.2552
31.	-30.054	19.635	5.7216
31.	-31.573	17.087	5.2463
31.	-32.876	14.421	4.6148
31.	-33.955	11.657	4.6073
31.	-34.801	8.8129	4.2679
31.	-35.41	5.9089	4.2192
31.	-35.777	2.9646	4.0537
31.	-35.9	-6.1573e-014	4.155
31.	-35.777	-2.9646	3.9674
31.	-35.41	-5.9089	4.0496
31.	-34.801	-8.8129	4.36
31.	-33.955	-11.657	4.6921
31.	-32.876	-14.421	4.9639
31.	-31.573	-17.087	5.0597
31.	-30.054	-19.635	5.6654
31.	-28.33	-22.05	6.1414
31.	-26.412	-24.314	7.3662
31.	-24.314	-26.412	8.5108
31.	-22.05	-28.33	8.8456
31.	-19.635	-30.054	10.002
31.	-17.087	-31.573	14.45
31.	-14.421	-32.876	-1.0229
31.	-11.657	-33.955	0.61814
31.	-8.8129	-34.801	0.59601
31.	-5.9089	-35.41	0.45041
31.	-2.9646	-35.777	0.2297
31.	41.983	30.245	5.3974e-002
31.	41.983	-30.245	6.9156e-002
31.	41.983	25.592	1.6224
31.	41.983	20.939	2.7949
31.	41.983	16.286	3.0903
31.	41.983	11.633	2.7476
31.	41.983	6.9797	2.1715
31.	41.983	2.3266	1.973
31.	41.983	-2.3266	1.8721
31.	41.983	-6.9797	2.0042
31.	41.983	-11.633	2.5582
31.	41.983	-16.286	2.9153
31.	41.983	-20.939	2.497
31.	41.983	-25.592	1.4369
31.	38.81	-31.598	-8.6155e-002
31.	5.3602	-36.509	-3.5609e-002
